Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"Asian Market Food And More",-87.526863,38.674297,"907 Main St","","Vincennes","IN","47591","2913","KNOX" 
"Friendly Market",-85.673409,40.522362,"3801 S Western Ave","","Marion","IN","46953","4902","GRANT" 
"Pontiac Food Mart",-85.136269,41.060535,"2702 S Clinton St","","Fort Wayne","IN","46806","1058","ALLEN" 
"Love's Travel Stop 551",-85.022362,41.635101,"3443 W Maumee St","","Angola","IN","46703","","STEUBEN" 
"Eddy Stop & Shop",-86.235184,41.680206,"334 N Eddy St","","South Bend","IN","46617","2301","ST JOSEPH" 
"Bendix One Stop",-86.293488,41.693771,"1401 N Bendix Dr","","South Bend","IN","46628","2853","ST JOSEPH" 
"Mach 1 20",-87.55233,38.16074,"19920 Ruffian Way","","Evansville","IN","47725","7867","VANDERBURGH" 
"Mi Corral Tienda Y Taqueria",-86.183907,39.911163,"8537 Ditch Rd","","Indianapolis","IN","46260","2119","MARION" 
"Dollar Tree 5694",-87.489944,41.595695,"1610 165th St","","Hammond","IN","46320","2819","LAKE" 
"Columbus Mobil",-87.44458,41.638992,"2220 Columbus Dr.","East Chicago","East Chicago","IN","46312","","LAKE" 
"Hoosier Mart 90",-86.158241,39.519897,"90 N State Road 135","","Bargersville","IN","46106","8903","JOHNSON" 
"Golo 01",-87.336578,41.562191,"3077 Broadway","","Gary","IN","46409","1005","LAKE" 
"Speedway 6686",-87.03891,41.616844,"752 Indian Boundary Rd","","Chesterton","IN","46304","1519","PORTER" 
"Losantville Discount Grocery",-85.193382,40.026375,"9502 S Us Highway 35","","Losantville","IN","47354","9772","RANDOLPH" 
"Freedom Express 5 005",-85.823097,41.234562,"425 Argonne Rd","","Warsaw","IN","46580","3811","KOSCIUSKO" 
"Allison Lane Food Market",-85.703262,38.312153,"1702 Allison Ln","","Jeffersonville","IN","47130","5807","CLARK" 
"Clinton Marathon",-85.129349,41.117001,"4233 N Clinton St","","Fort Wayne","IN","46805","1211","ALLEN" 
"Waldron General",-85.666473,39.453487,"110 W Washington St","","Waldron","IN","46182","","SHELBY" 
"ALDI 71",-85.991585,39.774731,"9989 E Washington St","","Indianapolis","IN","46229","3039","MARION" 
"ALDI 20",-86.15844,39.61105,"300 S STATE RD 135","","GREENWOOD","IN","46142","","JOHNSON" 
"La Lomita Fresh Produce Market LLC",-86.703018,41.619598,"903 E Lincolnway","","La Porte","IN","46350","3949","LA PORTE" 
"Circle K 2379",-86.082687,39.637402,"8925 S Emerson Ave","","Indianapolis","IN","46237","9587","MARION" 
"Grace Of God",-86.136169,39.691074,"5142 Madison Ave","","Indianapolis","IN","46227","","MARION" 
"Food Mart",-86.124924,40.433491,"500 E Center Rd","","Kokomo","IN","46902","5378","HOWARD" 
"Dollar Tree 5699",-86.257782,39.750549,"5720 W Washington St","","Indianapolis","IN","46241","2008","MARION" 
"Fresh Thyme Farmers Market 202LAF",-86.838898,40.412991,"220 S Creasy Ln","","Lafayette","IN","47905","0750","TIPPECANOE" 
"Fresh Thyme Farmers Market 203FTW",-85.135246,41.117283,"4320 Coldwater Rd","","Fort Wayne","IN","46805","1112","ALLEN" 
"Rami Food Mart",-87.353523,41.601925,"1307 W 5th Ave","","Gary","IN","46402","1706","LAKE" 
"Speedway 6043 6043",-85.374054,40.21946,"3300 N Granville Ave","","Muncie","IN","47303","1224","DELAWARE" 
"Speedway 6139",-85.705322,41.20533,"2125 S State Road 13","","Pierceton","IN","46562","9410","KOSCIUSKO" 
"RK Phillips Inc",-86.317467,39.581738,"5942 E State Road 144","","Mooresville","IN","46158","6068","MORGAN" 
"Versailles Iga",-85.256279,39.061459,"1004 S Adams St","","Versailles","IN","47042","9144","RIPLEY" 
"Murphy's Food King",-87.444862,40.770149,"302 E Dunlap St","","Kentland","IN","47951","1295","NEWTON" 
"Bonkerz",-86.903862,40.018623,"1644 S Washington St","","Crawfordsville","IN","47933","3845","MONTGOMERY" 
"Kentucky Ave Phillips 1",-86.25795,39.70438,"4375 Kentucky Ave","","Indianapolis","IN","46221","3525","MARION" 
"Wakarusa Convenience Store",-86.002884,41.536278,"914 E Waterford St","","Wakarusa","IN","46573","9536","ELKHART" 
"Circle T Custom Butchering & Retail",-86.11647,41.334114,"9842 State Road 331","","Bourbon","IN","46504","9676","MARSHALL" 
"University Food Mart 001",-87.533821,37.969913,"1701 Lincoln Ave","","Evansville","IN","47714","1503","VANDERBURGH" 
"Golo",-87.480202,41.528648,"10146 White Oak Ln","","Highland","IN","46322","3544","LAKE" 
"Emerson Avenue Baptist Church",-86.083145,39.772713,"308 N Emerson Ave","","Indianapolis","IN","46219","5697","MARION" 
"Latina America Meat Market",-85.818855,38.32914,"3417 Grant Line Rd","","New Albany","IN","47150","2164","FLOYD" 
"Phil's One Stop 14",-85.135681,41.12542,"5133 Coldwater Rd","","Fort Wayne","IN","46825","5536","ALLEN" 
"Circle G Food Mart",-85.171776,41.073917,"2420 W Jefferson Blvd","","Fort Wayne","IN","46802","4639","ALLEN" 
"One Stop Express",-86.133705,40.463051,"2020 S Washington St","","Kokomo","IN","46902","2074","HOWARD" 
"Lincoln Hwy 66",-85.074852,41.073185,"7535 State Road 930","","Fort Wayne","IN","46803","1765","ALLEN" 
"Rung Asian Store",-86.158463,39.684391,"5601 S Meridian St","Ste B","Indianapolis","IN","46217","2738","MARION" 
"Neehal Inc",-87.442986,41.588154,"3550 169th St","","Hammond","IN","46323","2543","LAKE" 
"FE67 - Lowell 67",-87.421494,41.292801,"140 Mill St","","Lowell","IN","46356","1758","LAKE" 
"Meijer Inc 121",-86.187485,41.706051,"5020 Grape Rd","","Mishawaka","IN","46545","8705","ST JOSEPH" 
"R & K Food Mart",-87.561287,37.95578,"1526 Judson St","","Evansville","IN","47713","1459","VANDERBURGH" 
"Papa Murphy's Pizza",-86.125267,39.868694,"2130 E 62nd St","","Indianapolis","IN","46220","2312","MARION" 
"Dollar General 15498",-86.910172,41.432793,"12011 S 1100 W","","Wanatah","IN","46390","9503","LA PORTE" 
"Dollar General 15471",-85.991035,39.823357,"3640 N Mitthoefer Rd","","Indianapolis","IN","46235","2310","MARION" 
"JP Stop & Shop",-87.429825,39.431652,"2900 S State Road 63","","Terre Haute","IN","47802","9008","VIGO" 
"La Zacatecana Grocery Store LLC",-86.88324,40.369041,"2822 US Hwy Old 231","","Lafayette","IN","47909","","TIPPECANOE" 
"Family Dollar 10927",-85.112144,41.017014,"7401 S Anthony Blvd","","Fort Wayne","IN","46816","2511","ALLEN" 
"Family Dollar 11072",-85.859962,41.596863,"1907 Elkhart Rd","","Goshen","IN","46526","1113","ELKHART" 
"La Village Food Mart",-86.907082,40.42395,"208 South St","Ste B","West Lafayette","IN","47906","3082","TIPPECANOE" 
"Grab N Go",-85.486626,39.336544,"227 W Main St","","Greensburg","IN","47240","1604","DECATUR" 
"Ec Mini Mart Inc",-87.455658,41.626701,"4802 Drummond St","","East Chicago","IN","46312","","LAKE" 
"USA Truck Stop Inc",-86.892975,41.518387,"9954 US Highway 6","","Westville","IN","46391","","LA PORTE" 
"KP Korner",-86.601952,41.206539,"7090 S State Road 10","","Knox","IN","46534","8470","STARKE" 
"Gary Mini Food Mart",-87.346626,41.5839,"1900 Harrison St","","Gary","IN","46407","2441","LAKE" 
"Scott's Market Basket",-86.800583,39.913605,"109 E Main St","","Ladoga","IN","47954","7009","MONTGOMERY" 
"Family Dollar 10941",-86.10585,39.738007,"3522 E Raymond St","","Indianapolis","IN","46203","4745","MARION" 
"Costco 1183",-86.170792,41.720379,"625 E University Dr","","Granger","IN","46530","7381","ST JOSEPH" 
"Speedway 6684",-86.891495,41.434132,"10011 W Us Highway 30","","Wanatah","IN","46390","9542","LA PORTE" 
"Seymour Quick Stop 2",-85.896706,38.955479,"814 W Tipton St","","Seymour","IN","47274","2744","JACKSON" 
"Circle K 2408",-86.780212,40.374062,"6533 State Road 38 E","","Lafayette","IN","47905","7904","TIPPECANOE" 
"Circle K 2409",-86.860672,40.367863,"3603 Cougill Ln","","Lafayette","IN","47909","3965","TIPPECANOE" 
"Circle K 2410",-86.827797,40.403522,"973 Park East Blvd","","Lafayette","IN","47905","0792","TIPPECANOE" 
"Circle K 2411",-86.486542,39.753643,"260 S County Road 200 E","","Danville","IN","46122","8553","HENDRICKS" 
"Washington Food Mart",-86.272545,39.745953,"6455 W Washington St","","Indianapolis","IN","46241","3024","MARION" 
"Stop N Go",-87.609909,37.97057,"520 S Barker Ave","","Evansville","IN","47712","4908","VANDERBURGH" 
"Trupti Inc",-87.051743,41.607517,"400 S Calumet Rd","","Chesterton","IN","46304","2453","PORTER" 
"Grocery Outlet 001",-86.280762,41.672138,"2115 W Western Ave","","South Bend","IN","46619","3310","ST JOSEPH" 
"Mishler's General Store LLC",-85.693336,41.541679,"65730 SR 13","","Millersbury","IN","46543","","ELKHART" 
"Revere's Food And Fuel 2402",-86.519508,38.860893,"3520 16th St","","Bedford","IN","47421","3528","LAWRENCE" 
"Ramarn Asian Grocery 2",-85.125847,41.030792,"5824 Decatur Rd","","Fort Wayne","IN","46816","3622","ALLEN" 
"Rich Oil 6096",-86.146126,39.872799,"6419 N College Ave","","Indianapolis","IN","46220","1618","MARION" 
"Get 2 Go 19",-85.166763,41.039127,"4935 Bluffton Rd","","Fort Wayne","IN","46809","1854","ALLEN" 
"Fairground Foodmart",-86.882751,40.395351,"1103 Teal Rd","","Lafayette","IN","47905","2414","TIPPECANOE" 
"Quick Fill Shell",-85.950249,39.356628,"8722 W  State  Rd  252","","Edinburgh","IN","46124","","JOHNSON" 
"Friendly Market",-86.861893,40.437851,"3112 Underwood St","","Lafayette","IN","47904","1636","TIPPECANOE" 
"Guru Kirpa Petroleum Inc",-86.350365,39.947182,"6378 Crane Dr","Ste D","Whitestown","IN","46075","","BOONE" 
"Family Dollar 1910",-86.870972,41.708942,"2309 E Michigan Blvd","","Michigan City","IN","46360","5321","LA PORTE" 
"HK Petroleum",-86.472542,40.064838,"2120 N Lebanon St","","Lebanon","IN","46052","1107","BOONE" 
"Sunoco Mini Mart",-85.693222,40.559704,"2403 W 2nd St","","Marion","IN","46952","3248","GRANT" 
"Stronger Market",-85.703461,40.108063,"1909 W 8th St","","Anderson","IN","46016","2513","MADISON" 
"Dave Market",-87.336472,41.54776,"3898 Broadway","","Gary","IN","46408","2766","LAKE" 
"Happy Mart 001",-86.003555,41.695061,"935 N Nappanee St","","Elkhart","IN","46514","1201","ELKHART" 
"Sofi  Mart",-86.172874,41.666294,"715 E Mishawaka Ave","","Mishawaka","IN","46545","6813","ST JOSEPH" 
"Get 2 Go 18",-85.126129,41.017139,"720 E Tillman Rd","","Fort Wayne","IN","46816","1901","ALLEN" 
"Slusser Family Farms",-85.502304,40.318752,"201 Paulette","","Gastone","IN","47342","","DELAWARE" 
"Fast Lane Foods",-87.521957,41.58902,"6829 Hohman Ave","","Hammond","IN","46324","1433","LAKE" 
"All-american Stores 4",-85.165596,41.167442,"9310 Lima Rd","","Fort Wayne","IN","46818","1808","ALLEN" 
"Dollar General 15430",-86.06369,39.650379,"8030 S Arlington Ave","","Indianapolis","IN","46237","9724","MARION" 
"Shell",-86.86525,40.432159,"2700 Greenbush St","","Lafayette","IN","47904","2430","TIPPECANOE" 
"Miller Fastrak",-87.261086,41.6022,"401 S Grand Blvd","","Gary","IN","46403","2441","LAKE" 
"The Meat Shop",-86.075378,39.825413,"5435 E 38th St","","Indianapolis","IN","46218","1820","MARION" 
"Save-A-Lot 890",-86.269791,39.749584,"1223 S High School Rd","","Indianapolis","IN","46241","3126","MARION" 
"Mccormick Market",-85.101456,41.066505,"2811 Mccormick Ave","","Fort Wayne","IN","46803","3730","ALLEN" 
"Franklin Five Star Inc",-86.018448,39.686474,"5630 S Franklin Rd","","Indianapolis","IN","46239","8600","MARION" 
"Phillips 66",-86.09726,39.788807,"4132 E 16th St","","Indianapolis","IN","46201","1639","MARION" 
"Discount Tobacco 3 3",-87.179947,38.652653,"409 W National Hwy","","Washington","IN","47501","3936","DAVIESS" 
"Riley Shell",-85.775497,39.545879,"1590 N Riley Hwy","","Shelbyville","IN","46176","9405","SHELBY" 
"Clark Quick Stop",-85.288795,40.554684,"620 W Huntington St","","Montpelier","IN","47359","1284","BLACKFORD" 
"Sherman Marathon",-86.102623,39.818432,"3405 N Sherman Dr","","Indianapolis","IN","46218","1431","MARION" 
"Quick Stop",-86.288933,39.748981,"1215 S Girls School Rd","","Indianapolis","IN","46231","1141","MARION" 
"Dollar General 15686",-85.020439,41.656288,"1895 County Rd W 275 N","","Angola","IN","46703","","STEUBEN" 
"Papa Murphy's IN070",-85.841652,38.30687,"2221 State St","Ste C","New Albany","IN","47150","4974","FLOYD" 
"Aguascalientes Super Market",-85.587105,41.45966,"705 Lincolnway S","","Ligonier","IN","46767","1809","NOBLE" 
"Mcclure Oil 15",-85.675957,40.567638,"815 N Baldwin Ave","","Marion","IN","46952","2541","GRANT" 
"Radfords Meat Market And Deli",-84.927017,39.82851,"16 SW 18th St","","Richmond","IN","47374","3974","WAYNE" 
"Purple Porch Co-Op",-86.24292,41.677231,"123 N Hill St","","South Bend","IN","46617","2717","ST JOSEPH" 
"Siri",-85.147942,41.075672,"1011 Broadway","","Fort Wayne","IN","46802","2901","ALLEN" 
"SS Oil Inc",-86.25325,39.731323,"5405 W Bradbury Ave","","Indianapolis","IN","46241","5026","MARION" 
"Kaura Tropical Food Market",-86.242538,39.83176,"4251 Lafayette Rd","","Indianapolis","IN","46254","2409","MARION" 
"Wildwood Market 1",-86.141663,39.753757,"1015 Virginia Ave","","Indianapolis","IN","46203","1709","MARION" 
"Pettisville Meats, Inc.",-84.900497,41.399883,"6188 County Road 36","","Butler","IN","46721","9788","DE KALB" 
"Aldi 70",-86.145432,40.00663,"14620 Greyhound Plz","","Carmel","IN","46032","1095","HAMILTON" 
"Seymour Quickstop 1",-85.898399,38.954933,"933 W Tipton St","","Seymour","IN","47274","2745","JACKSON" 
"VILLAGE PANTRY 5583",-84.907944,39.84362,"1240 NW 5th St","","Richmond","IN","47374","2248","WAYNE" 
"Paragon Supermarket",-86.565102,39.395172,"309 W Union","","Paragon","IN","46166","9662","MORGAN" 
"38th & Meridian Farmer's Market",-86.156883,39.82542,"3808 N Meridian St","","Indianapolis","IN","46208","4067","MARION" 
"Hoosier Gasway",-86.158539,39.623482,"560 N State Road 135","","Greenwood","IN","46142","1336","JOHNSON" 
"Vikings Foodmart",-87.504768,39.445076,"1160 W Us Highway 40","","West Terre Haute","IN","47885","1336","VIGO" 
"El Globo Bakery",-86.239815,39.808262,"2911 Georgetown Rd","","Indianapolis","IN","46224","3307","MARION" 
"Davis Nursery",-85.390312,38.775127,"202 Clifty Dr","","Madison","IN","47250","1604","JEFFERSON" 
"One Stop Shop",-84.983894,38.872757,"12219 State Road 250","","Rising Sun","IN","47040","8775","OHIO" 
"Magadoo Asian Grocery",-85.121269,41.133858,"5945 N Clinton St","","Fort Wayne","IN","46825","4998","ALLEN" 
"Dollar General 15732",-87.128754,39.526077,"953 Southgate Dr","","Brazil","IN","47834","","CLAY" 
"Holiday Foods 1",-86.924873,38.119663,"15 N Kringle Pl","","Santa Claus","IN","47579","6153","SPENCER" 
"Holiday Foods 8",-87.582352,38.201206,"760 Hwy  68 E","","Haubstadt","IN","47639","","GIBSON" 
"Holiday Foods 3",-86.861092,38.231785,"1815 Main St","","Ferdinand","IN","47532","9405","DUBOIS" 
"Holiday Foods 5",-86.915108,38.376411,"847 3rd Ave","","Jasper","IN","47546","3656","DUBOIS" 
"Holiday Foods 7",-86.990654,38.162468,"550 S Washington St","","Dale","IN","47523","9693","SPENCER" 
"Small Town Market",-86.147385,39.343922,"2418 W 900 S","","Trafalgar","IN","46181","9265","JOHNSON" 
"Community Farmers Market",-86.938522,39.023136,"Franklin Street","","Bloomfield","IN","47424","","GREENE" 
"One Stop Shop",-86.298248,41.671978,"3529 W Western Ave","","South Bend","IN","46619","2834","ST JOSEPH" 
"Speedway 6882",-86.123375,40.051331,"704 East St","","Westfield","IN","46074","9265","HAMILTON" 
"Keystone Market Steak & Lemonade Inc.",-86.121559,39.803692,"2502 N Keystone Ave","","Indianapolis","IN","46218","2728","MARION" 
"Big Lots 247",-86.57933,39.164642,"3620 W 3rd St","","Bloomington","IN","47404","4860","MONROE" 
"Big Lots 254",-86.94162,38.388573,"195 S US Highway 231","","Jasper","IN","47546","3233","DUBOIS" 
"Big Lots 256",-85.855324,38.957924,"2000 E Tipton St","","Seymour","IN","47274","3568","JACKSON" 
"Big Lots 418",-87.558235,37.999599,"410 E Diamond Ave","","Evansville","IN","47711","3714","VANDERBURGH" 
"Big Lots 1681",-85.407082,40.218891,"1795 W McGalliard Rd","","Muncie","IN","47304","2208","DELAWARE" 
"Big Lots 1729",-87.418144,39.420315,"4650 Dixie Bee Rd","","Terre Haute","IN","47802","","VIGO" 
"Big Lots 5105",-86.339584,39.763695,"10321 E US Route 36","","Avon","IN","46123","","HENDRICKS" 
"Big Lots 5111",-86.103561,40.476749,"2136 E Markland Ave","","Kokomo","IN","46901","6240","HOWARD" 
"Big Lots 5117",-86.000092,40.045658,"1930 Conner St","","Noblesville","IN","46060","3128","HAMILTON" 
"Big Lots 5284",-86.064606,39.492619,"1538 N Morton St","","Franklin","IN","46131","1256","JOHNSON" 
"Halal Food Market 445100",-86.182022,39.91235,"1264 W 86th St","","Indianapolis","IN","46260","2204","MARION" 
"El Trebol",-84.879662,39.829643,"1625 E Main St","","Richmond","IN","47374","4322","WAYNE" 
"Las 3 MS",-86.717323,41.61282,"706 Detroit St","","La Porte","IN","46350","3341","LA PORTE" 
"Anderson City Market",-85.679146,40.098541,"Meridian St","Between 11th & 12th St","Anderson","IN","46012","","MADISON" 
"Big Lots 138",-86.107773,39.759911,"3415 English Ave","","Indianapolis","IN","46201","4328","MARION" 
"Big Lots 255",-85.416595,38.77177,"1345 Clifty Dr","","Madison","IN","47250","1617","JEFFERSON" 
"Big Lots 258",-87.506516,38.688648,"2323 N 6th St","","Vincennes","IN","47591","2403","KNOX" 
"Big Lots 814",-85.917015,39.230534,"3170 N National Rd","","Columbus","IN","47201","3170","BARTHOLOMEW" 
"Big Lots 1243",-84.893349,39.072166,"888 Green Blvd","Ste A","Aurora","IN","47001","1508","DEARBORN" 
"Big Lots 1247",-84.847427,39.831039,"3779 National Rd E","","Richmond","IN","47374","3614","WAYNE" 
"Big Lots 1310",-85.765152,38.31218,"706 E Lewis & Clark","","Clarksville","IN","47129","","CLARK" 
"Big Lots 1760",-87.49263,37.967545,"720 S Green River Rd","","Evansville","IN","47715","4104","VANDERBURGH" 
"Big Lots 1953",-87.388504,39.506729,"1800 Fort Harrison Rd","","Terre Haute","IN","47804","1413","VIGO" 
"Big Lots 5214",-85.985023,39.775047,"10235 E Washington St","","Indianapolis","IN","46229","2627","MARION" 
"Vanram Asian Grocery 1",-86.183411,39.663803,"1345 W Southport Rd","Ste 7","Indianapolis","IN","46217","5392","MARION" 
"Heartland Markets, Inc. 002",-86.880692,40.984982,"101 S Brooks St","","Francesville","IN","47946","8329","PULASKI" 
"Save A Lot 891",-86.10273,39.769161,"3737 E Washington","","Indianapolis","IN","46201","","MARION" 
"Dollar Tree 5921",-85.953445,41.665802,"2200 S Main St","","Elkhart","IN","46517","2425","ELKHART" 
"Neighborhood Convenience Store",-85.984802,41.671459,"1712 Oakland Ave","","Elkhart","IN","46516","2245","ELKHART" 
"Big Lots 91",-86.134392,39.686348,"5520 Madison Ave","","Indianapolis","IN","46227","4669","MARION" 
"Big Lots 251",-85.769791,39.80798,"1618 N State St","","Greenfield","IN","46140","1067","HANCOCK" 
"Big Lots 386",-86.191833,41.680862,"2320 Miracle Ln","","Mishawaka","IN","46545","3012","ST JOSEPH" 
"Big Lots 449",-86.893921,41.67934,"4108 Franklin St","","Michigan City","IN","46360","7804","LA PORTE" 
"Big Lots 1164",-85.74955,39.518097,"1840 E Michigan Rd","","Shelbyville","IN","46176","1885","SHELBY" 
"Big Lots 1200",-86.218048,41.629517,"1911 E Ireland Rd","","South Bend","IN","46614","","ST JOSEPH" 
"Big Lots 5088",-87.294983,41.470673,"3249 E Lincoln Hwy","","Merrillville","IN","46410","5808","LAKE" 
"Big Lots 5189",-87.471123,41.511742,"707 US Highway 41","","Schererville","IN","46375","1217","LAKE" 
"Linton Farmers' Market",-87.181465,39.036373,"Highway 54","Humphreys Park","Linton","IN","47441","","GREENE" 
"Food Mart",-85.992905,39.796909,"9852 E 21st St","","Indianapolis","IN","46229","1760","MARION" 
"Dollar General 15646",-85.131165,39.127029,"107 E Mill Rd","","Milan","IN","47031","8820","RIPLEY" 
"Madison Food Centre",-86.140221,39.703396,"4253 Madison Ave","","Indianapolis","IN","46227","1530","MARION" 
"Fe65-crown Point South 65",-87.369202,41.39872,"998 S Court St","","Crown Point","IN","46307","4848","LAKE" 
"Hough's Quality Meats",-84.945503,40.121063,"1625 E 300 S","","Winchester","IN","47394","9424","RANDOLPH" 
"Fastbreak 6",-87.497597,38.694309,"1 Executive Blvd","","Vincennes","IN","47591","2517","KNOX" 
"Virginia Food Mart",-87.555222,37.981888,"628 E Virginia St","","Evansville","IN","47711","6148","VANDERBURGH" 
"Love's Travel Stop 578",-85.765228,40.000111,"9191 State Route 140","","Ingalls","IN","46064","","MADISON" 
"My Gas Station",-85.768272,38.38166,"7604 Highway 311","","Sellersburg","IN","47172","1818","CLARK" 
"Good To Go 22",-86.510506,40.269341,"1401 S Jackson St","","Frankfort","IN","46041","","CLINTON" 
"Tienda La Canasta 2",-86.027046,39.836903,"4403 N Franklin Rd","","Indianapolis","IN","46226","3914","MARION" 
"Gas And Food Mart",-87.514198,37.969818,"2912 Lincoln Ave","","Evansville","IN","47714","1727","VANDERBURGH" 
"Big Lots 1017",-87.183884,41.550598,"5960 US Highway 6","","Portage","IN","46368","4946","PORTER" 
"Blue Shark",-86.255196,39.816479,"5456 W 34th St","","Indianapolis","IN","46224","2237","MARION" 
"Aunt Millie's Bakeries 50090",-87.316467,41.46888,"8280 Mississippi St","","Merrillville","IN","46410","6314","LAKE" 
"5th Plaza Convenience & Beauty",-87.349838,41.601997,"1000 W 5th Ave","","Gary","IN","46402","1722","LAKE" 
"Js Petroleum Inc",-85.691597,40.094082,"925 Dr Martin Luther King Jr Blvd","","Anderson","IN","46016","4058","MADISON" 
"Minit Mart 547",-84.995789,39.860687,"2351 N Centerville Rd","","Centerville","IN","47330","9608","WAYNE" 
"Quick Shop",-85.692322,40.104267,"1002 Nichol Ave","","Anderson","IN","46016","3460","MADISON" 
"Calumet Golo",-87.50898,41.598228,"6318 Calumet Ave","","Hammond","IN","46324","1243","LAKE" 
"Plainfield Phillips 2",-86.419289,39.697063,"1101 W Main St","","Plainfield","IN","46168","9406","HENDRICKS" 
"Save-A-Lot Food Store 45048",-87.336113,41.520134,"5420 Broadway","","Merrillville","IN","46410","1648","LAKE" 
"Dollar Tree 5895",-87.482246,41.629539,"4624 Magoun Ave","","East Chicago","IN","46312","3243","LAKE" 
"Supermercado Rio Grande LLC",-85.991058,39.824501,"3702 N Mitthoefer Rd","","Indianapolis","IN","46235","2375","MARION" 
"Loose Ends Variety Store",-86.161522,39.816532,"3360 N Capitol Ave","","Indianapolis","IN","46208","4615","MARION" 
"Carniceria La Chiquita Grocery Store Inc",-87.480804,41.635323,"4311 Indianapolis Blvd","","East Chicago","IN","46312","2627","LAKE" 
"Big Lots 188",-85.042473,41.069828,"918 Lincoln Hwy W","","New Haven","IN","46774","2142","ALLEN" 
"Big Lots 1226",-85.063004,41.120304,"6128 Stellhorn Rd","","Fort Wayne","IN","46815","","ALLEN" 
"Steak And Shrimp",-86.06134,39.840443,"6136 E 46th St","","Indianapolis","IN","46226","3500","MARION" 
"K And V Incorporation",-86.433372,39.427841,"321 W Morgan St","","Martinsville","IN","46151","1451","MORGAN" 
"Raymond Bp",-86.140083,39.737465,"1055 E Raymond St","","Indianapolis","IN","46203","4040","MARION" 
"Dollar General Store 15953",-85.702164,38.356281,"5414 E Highway 62","","Jeffersonville","IN","47130","8734","CLARK" 
"Kwick Food Mart",-87.052834,41.482388,"1501 Calumet Ave","","Valparaiso","IN","46383","3124","PORTER" 
"Keystone Food Mart",-86.120827,39.72353,"2964 S Keystone Ave","","Indianapolis","IN","46203","5574","MARION" 
"Noblesville Farmers Market",-86.020966,40.046947,"205 Conner St","","Noblesville","IN","46060","1405","HAMILTON" 
"Harbor Meat Market Inc 1",-87.436981,41.643555,"3830 Guthrie St","","East Chicago","IN","46312","2312","LAKE" 
"Lagrange Quick Mart",-85.424019,41.641342,"411 W Central Ave","","Lagrange","IN","46761","2329","LAGRANGE" 
"Vevay Marathon",-85.086533,38.736675,"1067 W Main St","","Vevay","IN","47043","9192","SWITZERLAND" 
"Gas & Food",-87.902237,37.930431,"602 W 4th St","","Mount Vernon","IN","47620","1618","POSEY" 
"Dollar General 15814",-87.044624,38.662533,"6581 E US Highway 50","","Montgomery","IN","47558","5681","DAVIESS" 
"Big Lots 1728",-85.192017,41.074669,"3958 Illinois Rd","","Fort Wayne","IN","46804","1204","ALLEN" 
"Dave's Meat Market 1",-85.768959,39.78133,"333 S State St","","Greenfield","IN","46140","2456","HANCOCK" 
"Good Eats & Cool Treats",-86.092873,39.769714,"4428 E Washington St","","Indianapolis","IN","46201","4610","MARION" 
"Shopko Hometown 551",-87.198845,41.205341,"334 N Halleck St","","Demotte","IN","46310","9419","JASPER" 
"Busy Corner",-87.269691,41.539604,"801 W Old Ridge Rd","","Hobart","IN","46342","2929","LAKE" 
"Save Mart",-87.248238,41.535488,"151 S Illinois St","","Hobart","IN","46342","4511","LAKE" 
"In & Out Mart",-84.851082,39.099476,"622 Arch St","","Lawrenceburg","IN","47025","1710","DEARBORN" 
"Easleys Farms And Nursery",-85.436913,39.614517,"618 E 7th St","","Rushville","IN","46173","1442","RUSH" 
"Ruler 261",-86.935432,38.414978,"155 E 30th St","","Jasper","IN","47546","1307","DUBOIS" 
"Quick Shop Mart",-85.907997,39.199387,"1521 State St","","Columbus","IN","47201","6957","BARTHOLOMEW" 
"San Jose Fresh Market",-85.844208,41.235344,"896 E Winona Ave","","Warsaw","IN","46580","4557","KOSCIUSKO" 
"Chicago Grill & Gyros LLC",-86.062096,39.796322,"6044 E 21st St","","Indianapolis","IN","46219","2003","MARION" 
"Indian Bazar",-86.082916,39.61235,"334 S Emerson Ave","","Greenwood","IN","46143","1900","JOHNSON" 
"Mcgalliard Retailers Inc",-85.384071,40.219048,"300 E McGalliard Rd","","Muncie","IN","47303","2011","DELAWARE" 
"Kennedy Marathon",-87.461632,41.595493,"6502 Kennedy Ave","","Hammond","IN","46323","1541","LAKE" 
"Tienda Mexicana El Puerto",-86.13472,39.752357,"1443 Prospect St","","Indianapolis","IN","46203","2051","MARION" 
"Central Market",-87.24379,41.574207,"3232 Central Ave","","Lake Station","IN","46405","2212","LAKE" 
"Food Center",-85.576653,39.892681,"407 S Main St","","Shirley","IN","47384","9689","HENRY" 
"Walmart Supercenter 5483",-86.15918,39.602379,"882 S State Road 135","","Greenwood","IN","46143","9412","JOHNSON" 
"Mashiana Paradise Plaza",-86.232018,41.07222,"48 S C R 50 East","","Rochester","IN","46975","","FULTON" 
"Five Star Food Mart 2255",-86.127274,38.235107,"2320 Landmark Ave Ne","","Corydon","IN","47112","2018","HARRISON" 
"Gurpam Petroleum Incorporated",-85.972198,39.862717,"11019 Pendleton Pike","","Indianapolis","IN","46236","2844","MARION" 
"Fountain Square Stop",-86.139824,39.749153,"1340 Shelby St","","Indianapolis","IN","46203","1949","MARION" 
"Lucky's Market 018",-86.530502,39.137482,"2424 S Walnut St","","Bloomington","IN","47401","7731","MONROE" 
