STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 02:53,FM-15,OVC:08 11,1.25,-RA:02 BR:1 |RA:61 |,38,3.3,37,3.1,37,2.8,97,0,000,,29.08,8,,29.76,0.09,29.73,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 03:00,FM-12,15,,||RA:61,38,3.3,37,3.1,37,2.8,97,0,000,,29.08,8,+0.03,29.76,,,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 03:06,FM-16,BKN:07 9 OVC:08 11,2.00,-RA:02 BR:1 |RA:61 |,38,3.3,38,3.3,38,3.3,100,0,000,,29.08,,,,T,29.73,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 03:51,FM-16,OVC:08 3,2.00,BR:1 ||,37,3.0,37,2.8,37,3.0,100,5,240,,29.08,,,,,29.73,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 03:53,FM-15,OVC:08 3,1.50,BR:1 ||,38,3.3,38,3.3,38,3.3,100,5,240,,29.08,,,29.75,T,29.73,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 04:26,FM-16,VV:09 2,0.50,FG:2 |FG:30 |,38,3.3,38,3.3,38,3.3,100,6,250,,29.08,,,,,29.73,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 04:51,FM-16,VV:09 2,0.25,-DZ:01 FG:2 |FG:30 DZ:51 |,39,4.0,39,3.9,39,4.0,100,7,240,,29.08,,,,,29.74,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 04:53,FM-15,VV:09 2,0.25,-DZ:01 FG:2 |FG:30 DZ:51 |,39,3.9,39,3.9,39,3.9,100,7,240,,29.08,,,29.76,T,29.74,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 05:17,FM-16,OVC:08 2,1.50,BR:1 ||,40,4.4,40,4.4,40,4.4,100,15,250,,29.10,,,,T,29.75,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 05:39,FM-16,OVC:08 3,1.50,BR:1 ||,39,3.9,39,3.9,39,3.9,100,10,260,,29.11,,,,T,29.76,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 05:53,FM-15,OVC:08 3,1.50,BR:1 ||,38,3.3,38,3.3,38,3.3,100,13,250,,29.11,3,,29.80,T,29.77,,,,,,,,,,0715,1648,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 06:53,FM-15,OVC:08 3,2.50,BR:1 ||,37,2.8,37,2.8,37,2.8,100,9,270,,29.13,,,29.82,0.00,29.79,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 07:17,FM-16,OVC:08 3,3.00,BR:1 ||,36,2.2,36,2.2,36,2.2,100,8,260,,29.13,,,,,29.79,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 07:53,FM-15,OVC:08 4,6.00,BR:1 ||,35,1.7,35,1.7,35,1.7,100,13,250,,29.17,,,29.86,0.00,29.83,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 08:53,FM-15,OVC:08 4,6.00,BR:1 ||,35,1.7,35,1.7,35,1.7,100,9,250,,29.18,3,,29.87,0.00,29.84,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 09:00,FM-12,5,,,35,1.7,35,1.7,35,1.7,100,9,250,,29.18,3,-0.06,29.87,,,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 09:02,FM-16,OVC:08 5,6.00,BR:1 ||,35,1.7,35,1.7,35,1.7,100,10,250,,29.18,,,,,29.84,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 09:53,FM-15,OVC:08 6,9.00,,35,1.7,35,1.7,35,1.7,100,11,260,,29.21,,,29.89,0.00,29.87,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 10:53,FM-15,OVC:08 7,10.00,,37,2.8,37,2.5,36,2.2,96,11,250,,29.21,,,29.90,0.00,29.87,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 11:53,FM-15,OVC:08 6,8.00,,37,2.8,37,2.5,36,2.2,96,14,260,,29.20,0,,29.89,0.00,29.86,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 12:53,FM-15,OVC:08 6,8.00,,37,2.8,37,2.5,36,2.2,96,10,250,,29.20,,,29.89,0.00,29.86,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 13:53,FM-15,OVC:08 6,10.00,,37,2.8,36,2.2,35,1.7,93,11,240,,29.22,,,29.90,0.00,29.88,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 14:53,FM-15,OVC:08 6,10.00,,37,2.8,36,2.2,35,1.7,93,10,250,,29.24,3,,29.92,0.00,29.90,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 15:00,FM-12,5,,,37,2.8,36,2.2,35,1.7,93,10,250,,29.24,3,-0.04,29.92,,,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 15:53,FM-15,OVC:08 5,6.00,-DZ:01 BR:1 |DZ:51 |,36,2.2,36,2.0,35,1.7,97,11,250,,29.25,,,29.94,T,29.91,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 16:53,FM-15,OVC:08 5,7.00,,35,1.7,35,1.4,34,1.1,96,14,250,,29.28,,,29.97,0.00,29.94,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 17:53,FM-15,BKN:07 5 OVC:08 12,4.00,-DZ:01 BR:1 |DZ:51 |,35,1.7,35,1.4,34,1.1,96,10,260,,29.30,3,,29.99,T,29.96,,,,,,,,,,0715,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 18:31,FM-16,OVC:08 7,2.00,-DZ:01 BR:1 |DZ:51 |,34,1.1,34,0.8,33,0.6,97,10,250,,29.31,,,,T,29.97,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 18:53,FM-15,OVC:08 6,2.00,-DZ:01 BR:1 |DZ:51 |,34,1.1,34,1.1,34,1.1,100,7,250,,29.32,,,30.01,T,29.98,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 19:30,FM-16,OVC:08 8,3.00,BR:1 ||,34,1.1,34,0.8,33,0.6,97,11,270,,29.32,,,,T,29.98,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 19:53,FM-15,OVC:08 8,5.00,BR:1 ||,34,1.1,34,0.8,33,0.6,97,13,260,,29.33,,,30.02,T,29.99,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 20:53,FM-15,BKN:07 6 OVC:08 10,5.00,BR:1 ||,34,1.1,34,0.8,33,0.6,97,8,250,,29.33,1,,30.03,0.00,29.99,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 21:00,FM-12,5,,,34,1.1,34,0.8,33,0.6,97,8,250,,29.33,1,-0.03,30.03,,,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 21:53,FM-15,OVC:08 7,5.00,-DZ:01 BR:1 |DZ:51 |,34,1.1,34,1.1,34,1.1,100,11,270,18,29.34,,,30.04,T,30.00,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 22:53,FM-15,OVC:08 7,4.00,BR:1 ||,34,1.1,34,1.1,34,1.1,100,10,270,,29.35,,,30.04,T,30.01,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 23:53,FM-15,OVC:08 6,2.50,BR:1 ||,33,0.6,33,0.6,33,0.6,100,8,270,,29.36,3,,30.05,0.00,30.02,90,33,62,37.5,,,,3,0,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-17 23:59,SOD,,,,,,,,,,,,,,,,,,,,90s,33,62s,37.5s,,,,3s,0s,0715,1649,TS:03 RA:16 DZ:14 FG:01 BR:13,0.43,,,29.24,,9.8,23,260,16,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 00:53,FM-15,OVC:08 8,2.00,BR:1 ||,34,1.1,33,0.6,32,0.0,92,7,270,,29.37,,,30.06,0.00,30.03,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 01:51,FM-16,OVC:08 6,1.75,BR:1 ||,34,1.0,33,0.6,32,0.0,93,10,260,,29.39,,,,,30.05,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 01:53,FM-15,OVC:08 6,1.75,BR:1 ||,33,0.6,33,0.3,32,0.0,96,9,270,,29.39,,,30.09,0.00,30.05,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 02:53,SY-MT,OVC:08 6,1.50,BR:1 ||,33,0.6,33,0.3,32,0.0,96,11,260,,29.41,3,,30.10,0.00,30.07,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 03:53,FM-15,OVC:08 6,1.25,BR:1 ||,33,0.6,33,0.3,32,0.0,96,9,260,,29.42,,,30.12,0.00,30.08,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 04:53,FM-15,OVC:08 5,1.25,BR:1 ||,33,0.6,33,0.3,32,0.0,96,11,280,,29.44,,,30.13,0.00,30.10,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 05:53,FM-15,OVC:08 6,1.75,BR:1 ||,33,0.6,33,0.3,32,0.0,96,10,270,,29.44,1,,30.14,0.00,30.10,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 06:53,FM-15,OVC:08 7,1.75,BR:1 ||,33,0.6,33,0.3,32,0.0,96,10,260,,29.46,,,30.15,T,30.12,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 07:10,FM-16,OVC:08 9,3.00,BR:1 ||,33,0.6,33,0.3,32,0.0,96,13,250,20,29.46,,,,,30.12,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 07:53,FM-15,OVC:08 8,7.00,,33,0.6,32,0.1,31,-0.6,92,8,270,,29.48,,,30.17,0.00,30.14,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 08:53,FM-15,OVC:08 5,7.00,,32,0.0,32,-0.3,31,-0.6,96,10,260,,29.49,1,,30.18,0.00,30.15,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 09:00,FM-12,5,,,32,0.0,32,-0.3,31,-0.6,96,10,260,,29.49,1,-0.04,30.18,,,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 09:46,FM-16,OVC:08 4,4.00,BR:1 ||,32,0.0,32,0.0,32,0.0,100,8,240,,29.49,,,,,30.15,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 09:53,FM-15,OVC:08 4,4.00,BR:1 ||,32,0.0,32,0.0,32,0.0,100,8,260,,29.48,,,30.18,0.00,30.14,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 10:53,FM-15,OVC:08 4,3.00,BR:1 ||,32,0.0,32,0.0,32,0.0,100,14,230,,29.47,,,30.17,0.00,30.13,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 11:53,FM-15,OVC:08 4,4.00,BR:1 ||,33,0.6,33,0.3,32,0.0,96,14,240,,29.44,8,,30.14,0.00,30.10,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 12:53,FM-15,OVC:08 4,4.00,BR:1 ||,33,0.6,33,0.3,32,0.0,96,14,230,21,29.42,,,30.12,0.00,30.08,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 13:17,FM-16,OVC:08 6,6.00,BR:1 ||,34,1.1,33,0.6,32,0.0,92,16,220,,29.42,,,,,30.08,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 13:36,FM-16,OVC:08 10,7.00,,34,1.1,33,0.4,31,-0.6,89,14,220,24,29.41,,,,,30.07,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 13:53,FM-15,OVC:08 11,8.00,,34,1.1,33,0.4,31,-0.6,89,11,230,,29.41,,,30.10,0.00,30.07,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 14:53,FM-15,BKN:07 13,10.00,,36,2.2,34,1.0,31,-0.6,82,9,210,,29.40,6,,30.09,0.00,30.06,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 15:00,FM-12,15,,,36,2.2,34,1.0,31,-0.6,82,9,210,,29.40,6,+0.04,30.09,,,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 15:53,FM-15,BKN:07 14,10.00,,36,2.2,34,1.0,31,-0.6,82,7,220,,29.40,,,30.10,0.00,30.06,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 16:53,FM-15,OVC:08 14,8.00,,35,1.7,33,0.7,31,-0.6,85,14,200,20,29.42,,,30.12,0.00,30.08,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14819,CHICAGO MIDWAY AIRPORT IL US,186.5,41.78611,-87.75222,2017-01-18 17:53,FM-15,OVC:08 12,9.00,,35,1.7,33,0.7,31,-0.6,85,10,230,,29.44,3,,30.13,0.00,30.10,,,,,,,,,,0715,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
